region,parish,cases_cumul,date
6,Winn,,3/24/2020
6,Winn,1,3/25/2020
6,Winn,1,3/26/2020
6,Winn,1,3/27/2020
6,Winn,1,3/28/2020
6,Winn,1,3/29/2020
6,Winn,1,3/30/2020
6,Winn,1,3/31/2020
6,Winn,1,4/1/2020
6,Winn,2,4/2/2020
6,Winn,2,4/3/2020
6,Winn,2,4/4/2020
6,Winn,2,4/5/2020
6,Winn,2,4/6/2020
6,Winn,3,4/7/2020
6,Winn,5,4/8/2020
6,Winn,7,4/9/2020
6,Winn,8,4/10/2020
6,Winn,9,4/11/2020
6,Winn,12,4/12/2020
6,Winn,12,4/13/2020
6,Winn,12,4/14/2020
6,Winn,12,4/15/2020
6,Winn,17,4/16/2020
6,Winn,16,4/17/2020
6,Winn,16,4/18/2020
6,Winn,19,4/19/2020
6,Winn,19,4/20/2020
6,Winn,19,4/21/2020
6,Winn,19,4/22/2020
6,Winn,19,4/23/2020
6,Winn,20,4/24/2020
6,Winn,20,4/25/2020
6,Winn,20,4/26/2020
6,Winn,22,4/27/2020
6,Winn,26,4/28/2020
6,Winn,32,4/29/2020
6,Winn,32,4/30/2020
6,Winn,38,5/1/2020
6,Winn,41,5/2/2020
6,Winn,42,5/3/2020
6,Winn,44,5/4/2020
6,Winn,46,5/5/2020
6,Winn,47,5/6/2020
6,Winn,48,5/7/2020
6,Winn,49,5/8/2020
6,Winn,51,5/9/2020
6,Winn,52,5/10/2020
6,Winn,52,5/11/2020
6,Winn,54,5/12/2020
6,Winn,64,5/13/2020
6,Winn,66,5/14/2020
6,Winn,76,5/15/2020
6,Winn,80,5/16/2020
6,Winn,84,5/17/2020
6,Winn,89,5/18/2020
6,Winn,90,5/19/2020
6,Winn,90,5/20/2020
6,Winn,100,5/21/2020
6,Winn,112,5/22/2020
6,Winn,112,5/23/2020
6,Winn,112,5/24/2020
6,Winn,126,5/25/2020
6,Winn,145,5/26/2020
6,Winn,150,5/27/2020
6,Winn,153,5/28/2020
6,Winn,163,5/30/2020
6,Winn,164,5/31/2020
6,Winn,173,6/1/2020
6,Winn,174,6/2/2020
6,Winn,178,6/3/2020
6,Winn,178,6/4/2020
6,Winn,182,6/5/2020
6,Winn,183,6/6/2020
6,Winn,186,6/7/2020
6,Winn,187,6/8/2020
6,Winn,190,6/9/2020
6,Winn,194,6/10/2020
6,Winn,195,6/11/2020
6,Winn,197,6/12/2020
6,Winn,211,6/13/2020
6,Winn,212,6/14/2020
6,Winn,214,6/15/2020
6,Winn,215,6/16/2020
6,Winn,215,6/17/2020
